"3_judge_dc","docket","name","citation.led","citation.lexis","citation.sct","citation.us","decision.authority","decision.direction","decision.dissent agrees","decision.jurisdiction","decision.precedent altered?","decision.term","decision.type","decision.unconstitutional","decision.winning party","id.case","id.case issues","id.docket","id.vote","issue.area","issue.id","issue.text","laws.id","laws.type","lower court.direction","lower court.disagreement?","lower court.disposition","lower court.reasons","natural court.chief","natural court.id","natural court.period","origin.id","origin.name","source.id","source.name","voting.majority","voting.minority","voting.split on second","voting.unclear","arguments.petitioner.entity","arguments.petitioner.id","arguments.respondent.entity","arguments.respondent.id","decision.admin action.agency","decision.admin action.id","decision.case.disposition","decision.case.unusual","decision.date.day","decision.date.full","decision.date.month","decision.date.year","voting.majority assigner.id","voting.majority assigner.name","voting.majority writer.id","voting.majority writer.name"
"True","96","MARIAN JOHNSON, et al. v. KRISTINE L. FANKELL","138 L. Ed. 2d 108","1997 U.S. LEXIS 3547","117 S. Ct. 1800","520 U.S. 911","4.0","conservative","True","cert","True","1996","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1996-069","1996-069-01-01","1996-069-01","1996-069-01-01-01","Federalism","100030","federal pre-emption of state legislation or regulation. cf. state regulation of business. rarely involves union activity. Does not involve constitutional interpretation unless the Court says it does.","3","Federal Statute","conservative","True","petition denied or appeal dismissed","state court conflict","Rehnquist","1607","7","302","State Trial Court","300","State Supreme Court","9","0","True","True","governmental official / or an official of an agency established under an interstate compact","19","female governmental employee or job applicant","9","Unidentifiable ","118","affirmed (includes modified)","True","9","6/9/1997","6","1997","102","WHRehnquist","103","JPStevens"
"True","80","COUNTY OF WASHINGTON, OREGON, et al. v. GUNTHER et al.","68 L. Ed. 2d 751","1981 U.S. LEXIS 4","101 S. Ct. 2242","452 U.S. 161","4.0","liberal","True","cert","True","1980","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1980-108","1980-108-01-01","1980-108-01","1980-108-01-01-01","Civil Rights","20140","sex discrimination in employment (cf. sex discrimination)","3","Federal Statute","liberal","True","reversed","no reason given","Burger","1506","6","108","Oregon U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","5","4","True","True","county government or county governmental unit / except school district","5","female governmental employee or job applicant","9","Unidentifiable ","118","affirmed (includes modified)","True","8","6/8/1981","6","1981","92","WJBrennan","92","WJBrennan"
"True","72","CLEVELAND BOARD OF EDUCATION et al. v. LAFLEUR et al.","39 L. Ed. 2d 52","1974 U.S. LEXIS 44","94 S. Ct. 791","414 U.S. 632","2.0","liberal","True","cert","True","1973","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1973-044","1973-044-01-01","1973-044-01","1973-044-01-01-01","Civil Rights","20140","sex discrimination in employment (cf. sex discrimination)","2","Constitutional Amendment","liberal","True","reversed","federal court conflict","Burger","1504","4","103","Ohio Northern U.S. District Court","26","U.S. Court of Appeals  Sixth Circuit","7","2","True","True","local school district or board of education","21","female governmental employee or job applicant","9","State Agency ","117","affirmed (includes modified)","True","21","1/21/1974","1","1974","81","WODouglas","94","PStewart"
"True","67","ROBINSON et al. v. JOHNSON et al.","23 L. Ed. 2d 30","1969 U.S. LEXIS 1707","89 S. Ct. 1622","394 U.S. 847","3.0","liberal","True","appeal","True","1968","per curiam (no oral argument)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1968-095","1968-095-01-01","1968-095-01","1968-095-01-01-01","Civil Rights","20180","poverty law, constitutional","10","Unspecified","liberal","True","the decision the Supreme Court reviewed is that of a trial court or if the case arose under the Supreme Court's original jurisdiction ","case did not arise on cert or cert not granted","Warren","1410","10","66","Illinois Northern U.S. District Court","66","Illinois Northern U.S. District Court","7","2","True","True","governmental official / or an official of an agency established under an interstate compact","19","nonresident","193","Unidentifiable ","118","affirmed (includes modified)","True","5","5/5/1969","5","1969","90","EWarren","117","Unspecified"
"True","438","MONTGOMERY, DIRECTOR, CALIFORNIA DEPARTMENT OF SOCIAL WELFARE, et al. v. BURNS et al.","23 L. Ed. 2d 31","1969 U.S. LEXIS 1708","89 S. Ct. 1623","394 U.S. 848","3.0","liberal","True","appeal","True","1968","per curiam (no oral argument)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1968-096","1968-096-01-01","1968-096-01","1968-096-01-01-01","Civil Rights","20180","poverty law, constitutional","10","Unspecified","liberal","True","the decision the Supreme Court reviewed is that of a trial court or if the case arose under the Supreme Court's original jurisdiction ","case did not arise on cert or cert not granted","Warren","1410","10","50","California Northern U.S. District Court","50","California Northern U.S. District Court","7","2","True","True","governmental official / or an official of an agency established under an interstate compact","19","nonresident","193","Unidentifiable ","118","affirmed (includes modified)","True","5","5/5/1969","5","1969","90","EWarren","117","Unspecified"
"True","75","DOUGLAS, COMMISSIONER, VIRGINIA MARINE RESOURCES COMMISSION v. SEACOAST PRODUCTS, INC., et al.","52 L. Ed. 2d 304","1977 U.S. LEXIS 16","97 S. Ct. 1740","431 U.S. 265","4.0","liberal","True","appeal","True","1976","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1976-109","1976-109-01-01","1976-109-01","1976-109-01-01-01","Federalism","100030","federal pre-emption of state legislation or regulation. cf. state regulation of business. rarely involves union activity. Does not involve constitutional interpretation unless the Court says it does.","6","Infrequently litigated statutes","liberal","True","the decision the Supreme Court reviewed is that of a trial court or if the case arose under the Supreme Court's original jurisdiction ","case did not arise on cert or cert not granted","Burger","1506","6","126","Virginia Eastern U.S. District Court","126","Virginia Eastern U.S. District Court","9","0","True","True","State","28","nonresident","193","State Agency ","117","affirmed (includes modified)","True","23","5/23/1977","5","1977","99","WEBurger","98","TMarshall"
"True","98","RITA L. SAENZ, DIRECTOR, CALIFORNIA DEPARTMENT OF SOCIAL SERVICES, et al. v. BRENDA ROE AND ANNA DOE ETC.","143 L. Ed. 2d 689","1999 U.S. LEXIS 3174","119 S. Ct. 1518","526 U.S. 489","2.0","liberal","True","cert","True","1998","opinion of the court (orally argued)","state or territorial law/reg or const provision unconstitutional","no favorable disposition for petitioning party apparent","1998-052","1998-052-01-01","1998-052-01","1998-052-01-01-01","Civil Rights","20220","residency requirements: durational, plus discrimination against nonresidents","2","Constitutional Amendment","liberal","True","affirmed","to resolve important or significant question","Rehnquist","1607","7","49","California Eastern U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","7","2","True","True","state department or agency","7","nonresident","193","Unidentifiable ","118","affirmed (includes modified)","True","17","5/17/1999","5","1999","103","JPStevens","103","JPStevens"
"True","9","SHAPIRO, COMMISSIONER OF WELFARE OF CONNECTICUT v. THOMPSON","22 L. Ed. 2d 600","1969 U.S. LEXIS 3190","89 S. Ct. 1322","394 U.S. 618","2.0","liberal","True","appeal","True","1968","opinion of the court (orally argued)","state or territorial law/reg or const provision unconstitutional","no favorable disposition for petitioning party apparent","1968-081","1968-081-01-01","1968-081-01","1968-081-01-01-01","Civil Rights","20180","poverty law, constitutional","2","Constitutional Amendment","liberal","True","the decision the Supreme Court reviewed is that of a trial court or if the case arose under the Supreme Court's original jurisdiction ","case did not arise on cert or cert not granted","Warren","1410","10","53","Connecticut U.S. District Court","53","Connecticut U.S. District Court","6","3","True","True","state department or agency","7","nonresident","193","State Agency ","117","affirmed (includes modified)","True","21","4/21/1969","4","1969","81","WODouglas","92","WJBrennan"
"True","99","BARTNICKI et al. v. VOPPER, AKA WILLIAMS, et al.","149 L. Ed. 2d 787","2001 U.S. LEXIS 3815","121 S. Ct. 1753","532 U.S. 514","1.0","liberal","True","cert","True","2000","opinion of the court (orally argued)","state or territorial law/reg or const provision unconstitutional","no favorable disposition for petitioning party apparent","2000-052","2000-052-01-01","2000-052-01","2000-052-01-01-01","First Amendment","30040","libel, privacy: true and false light invasions of privacy","2","Constitutional Amendment","liberal","True","reversed and remanded","federal court conflict","Rehnquist","1607","7","110","Pennsylvania Middle U.S. District Court","23","U.S. Court of Appeals  Third Circuit","6","3","True","True","governmental employee or job applicant","8","journalist / columnist / member of the news media","226","Unidentifiable ","118","affirmed (includes modified)","True","21","5/21/2001","5","2001","103","JPStevens","103","JPStevens"
"True","74","DEPARTMENT OF THE AIR FORCE et al. v. ROSE et al.","48 L. Ed. 2d 11","1976 U.S. LEXIS 97","96 S. Ct. 1592","425 U.S. 352","4.0","liberal","True","cert","True","1975","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1975-079","1975-079-01-01","1975-079-01","1975-079-01-01-01","Privacy","50040","Freedom of Information Act and related federal or state statutes or regulations","3","Federal Statute","liberal","True","reversed","no reason given","Burger","1506","6","96","New York Southern U.S. District Court","22","U.S. Court of Appeals  Second Circuit","5","3","True","True","Secretary or administrative unit or personnel of the U.S. Air Force","303","journalist / columnist / member of the news media","226","Secretary or administrative unit or personnel of the U.S. Air Force ","3","affirmed (includes modified)","True","21","4/21/1976","4","1976","92","WJBrennan","92","WJBrennan"
"True","86","GULFSTREAM AEROSPACE CORPORATION v. MAYACAMAS CORPORATION","99 L. Ed. 2d 296","1988 U.S. LEXIS 1444","108 S. Ct. 1133","485 U.S. 271","4.0","conservative","True","cert","True","1987","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1987-049","1987-049-01-01","1987-049-01","1987-049-01-01-01","Judicial Power","90380","judicial administration: review of non-final order","6","Infrequently litigated statutes","conservative","True","petition denied or appeal dismissed","federal court conflict","Rehnquist","1603","3","50","California Northern U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","8","0","True","True","seller or vendor","233","buyer / purchaser","123","Unidentifiable ","118","affirmed (includes modified)","True","22","3/22/1988","3","1988","102","WHRehnquist","98","TMarshall"
"True","84","GOULD v. RUEFENACHT ET AL","85 L. Ed. 2d 708","1985 U.S. LEXIS 21","105 S. Ct. 2308","471 U.S. 701","4.0","liberal","True","cert","True","1984","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1984-105","1984-105-01-01","1984-105-01","1984-105-01-01-01","Economic Activity","80120","federal or state regulation of securities","3","Federal Statute","liberal","True","reversed","federal court conflict","Burger","1507","7","92","New Jersey U.S. District Court","23","U.S. Court of Appeals  Third Circuit","8","1","True","True","seller or vendor","233","buyer / purchaser","123","Unidentifiable ","118","affirmed (includes modified)","True","28","5/28/1985","5","1985","99","WEBurger","101","LFPowell"
"True","79","TEXAS INDUSTRIES, INC. v. RADCLIFF MATERIALS, INC., et al.","68 L. Ed. 2d 500","1981 U.S. LEXIS 26","101 S. Ct. 2061","451 U.S. 630","4.0","liberal","True","cert","True","1980","opinion of the court (orally argued)","no declaration of unconstitutionality","no favorable disposition for petitioning party apparent","1980-095","1980-095-01-01","1980-095-01","1980-095-01-01-01","Economic Activity","80010","antitrust (except in the context of mergers and union antitrust)","3","Federal Statute","liberal","True","affirmed","federal court conflict","Burger","1506","6","75","Louisiana Eastern U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","9","0","True","True","seller or vendor","233","buyer / purchaser","123","Unidentifiable ","118","affirmed (includes modified)","True","26","5/26/1981","5","1981","99","WEBurger","99","WEBurger"
